STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,TRANSPORT_MODE,Transport mode,VEHICLE_TYPE,Vehicle type,INFRASTRUCTURE_TYPE,Infrastructure type,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,UZB,Uzbekistan,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,IWW,Waterways,_T,Total,IWW,Navigable inland waterways,2023,,,,M,Missing value; data cannot exist,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,UZB,Uzbekistan,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,IWW,Waterways,_T,Total,IWW,Navigable inland waterways,2022,,,,M,Missing value; data cannot exist,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,UZB,Uzbekistan,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,IWW,Waterways,_T,Total,IWW,Navigable inland waterways,2021,,,,M,Missing value; data cannot exist,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,UZB,Uzbekistan,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,IWW,Waterways,_T,Total,IWW,Navigable inland waterways,2020,,,,M,Missing value; data cannot exist,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,UZB,Uzbekistan,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,IWW,Waterways,_T,Total,IWW,Navigable inland waterways,2019,,,,M,Missing value; data cannot exist,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,MKD,North Macedonia,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,IWW,Waterways,_T,Total,IWW,Navigable inland waterways,2023,,,,M,Missing value; data cannot exist,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,MKD,North Macedonia,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,IWW,Waterways,_T,Total,IWW,Navigable inland waterways,2022,,,,M,Missing value; data cannot exist,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,MKD,North Macedonia,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,IWW,Waterways,_T,Total,IWW,Navigable inland waterways,2021,,,,M,Missing value; data cannot exist,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,MKD,North Macedonia,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,IWW,Waterways,_T,Total,IWW,Navigable inland waterways,2020,,,,M,Missing value; data cannot exist,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,MKD,North Macedonia,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,IWW,Waterways,_T,Total,IWW,Navigable inland waterways,2019,,,,M,Missing value; data cannot exist,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,MLT,Malta,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,IWW,Waterways,_T,Total,IWW,Navigable inland waterways,2023,,,,M,Missing value; data cannot exist,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,MLT,Malta,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,IWW,Waterways,_T,Total,IWW,Navigable inland waterways,2022,,,,M,Missing value; data cannot exist,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,MLT,Malta,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,IWW,Waterways,_T,Total,IWW,Navigable inland waterways,2021,,,,M,Missing value; data cannot exist,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,MLT,Malta,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,IWW,Waterways,_T,Total,IWW,Navigable inland waterways,2020,,,,M,Missing value; data cannot exist,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,MLT,Malta,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,IWW,Waterways,_T,Total,IWW,Navigable inland waterways,2019,,,,M,Missing value; data cannot exist,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,LIE,Liechtenstein,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,IWW,Waterways,_T,Total,IWW,Navigable inland waterways,2023,,,,M,Missing value; data cannot exist,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,LIE,Liechtenstein,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,IWW,Waterways,_T,Total,IWW,Navigable inland waterways,2022,,,,M,Missing value; data cannot exist,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,LIE,Liechtenstein,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,IWW,Waterways,_T,Total,IWW,Navigable inland waterways,2021,,,,M,Missing value; data cannot exist,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,LIE,Liechtenstein,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,IWW,Waterways,_T,Total,IWW,Navigable inland waterways,2020,,,,M,Missing value; data cannot exist,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,LIE,Liechtenstein,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,IWW,Waterways,_T,Total,IWW,Navigable inland waterways,2019,,,,M,Missing value; data cannot exist,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,GEO,Georgia,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,IWW,Waterways,_T,Total,IWW,Navigable inland waterways,2023,,,,M,Missing value; data cannot exist,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,GEO,Georgia,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,IWW,Waterways,_T,Total,IWW,Navigable inland waterways,2022,,,,M,Missing value; data cannot exist,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,GEO,Georgia,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,IWW,Waterways,_T,Total,IWW,Navigable inland waterways,2021,,,,M,Missing value; data cannot exist,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,GEO,Georgia,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,IWW,Waterways,_T,Total,IWW,Navigable inland waterways,2020,,,,M,Missing value; data cannot exist,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,GEO,Georgia,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,IWW,Waterways,_T,Total,IWW,Navigable inland waterways,2019,,,,M,Missing value; data cannot exist,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,BIH,Bosnia and Herzegovina,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,IWW,Waterways,_T,Total,IWW,Navigable inland waterways,2023,,,,M,Missing value; data cannot exist,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,BIH,Bosnia and Herzegovina,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,IWW,Waterways,_T,Total,IWW,Navigable inland waterways,2022,,,,M,Missing value; data cannot exist,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,BIH,Bosnia and Herzegovina,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,IWW,Waterways,_T,Total,IWW,Navigable inland waterways,2021,,,,M,Missing value; data cannot exist,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,BIH,Bosnia and Herzegovina,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,IWW,Waterways,_T,Total,IWW,Navigable inland waterways,2020,,,,M,Missing value; data cannot exist,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,BIH,Bosnia and Herzegovina,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,IWW,Waterways,_T,Total,IWW,Navigable inland waterways,2019,,,,M,Missing value; data cannot exist,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,AZE,Azerbaijan,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,IWW,Waterways,_T,Total,IWW,Navigable inland waterways,2023,,,,M,Missing value; data cannot exist,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,AZE,Azerbaijan,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,IWW,Waterways,_T,Total,IWW,Navigable inland waterways,2022,,,,M,Missing value; data cannot exist,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,AZE,Azerbaijan,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,IWW,Waterways,_T,Total,IWW,Navigable inland waterways,2021,,,,M,Missing value; data cannot exist,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,AZE,Azerbaijan,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,IWW,Waterways,_T,Total,IWW,Navigable inland waterways,2020,,,,M,Missing value; data cannot exist,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,AZE,Azerbaijan,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,IWW,Waterways,_T,Total,IWW,Navigable inland waterways,2019,,,,M,Missing value; data cannot exist,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,ARM,Armenia,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,IWW,Waterways,_T,Total,IWW,Navigable inland waterways,2023,,,,M,Missing value; data cannot exist,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,ARM,Armenia,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,IWW,Waterways,_T,Total,IWW,Navigable inland waterways,2022,,,,M,Missing value; data cannot exist,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,ARM,Armenia,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,IWW,Waterways,_T,Total,IWW,Navigable inland waterways,2021,,,,M,Missing value; data cannot exist,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,ARM,Armenia,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,IWW,Waterways,_T,Total,IWW,Navigable inland waterways,2020,,,,M,Missing value; data cannot exist,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,ARM,Armenia,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,IWW,Waterways,_T,Total,IWW,Navigable inland waterways,2019,,,,M,Missing value; data cannot exist,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,ALB,Albania,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,IWW,Waterways,_T,Total,IWW,Navigable inland waterways,2023,,,,M,Missing value; data cannot exist,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,ALB,Albania,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,IWW,Waterways,_T,Total,IWW,Navigable inland waterways,2022,,,,M,Missing value; data cannot exist,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,ALB,Albania,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,IWW,Waterways,_T,Total,IWW,Navigable inland waterways,2021,,,,M,Missing value; data cannot exist,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,ALB,Albania,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,IWW,Waterways,_T,Total,IWW,Navigable inland waterways,2020,,,,M,Missing value; data cannot exist,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,ALB,Albania,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,IWW,Waterways,_T,Total,IWW,Navigable inland waterways,2019,,,,M,Missing value; data cannot exist,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,TUR,Türkiye,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,IWW,Waterways,_T,Total,IWW,Navigable inland waterways,2023,,,,M,Missing value; data cannot exist,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,TUR,Türkiye,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,IWW,Waterways,_T,Total,IWW,Navigable inland waterways,2022,,,,M,Missing value; data cannot exist,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,TUR,Türkiye,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,IWW,Waterways,_T,Total,IWW,Navigable inland waterways,2021,,,,M,Missing value; data cannot exist,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,TUR,Türkiye,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,IWW,Waterways,_T,Total,IWW,Navigable inland waterways,2020,,,,M,Missing value; data cannot exist,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,TUR,Türkiye,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,IWW,Waterways,_T,Total,IWW,Navigable inland waterways,2019,,,,M,Missing value; data cannot exist,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,ESP,Spain,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,IWW,Waterways,_T,Total,IWW,Navigable inland waterways,2023,,,,M,Missing value; data cannot exist,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,ESP,Spain,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,IWW,Waterways,_T,Total,IWW,Navigable inland waterways,2022,,,,M,Missing value; data cannot exist,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,ESP,Spain,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,IWW,Waterways,_T,Total,IWW,Navigable inland waterways,2021,,,,M,Missing value; data cannot exist,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,ESP,Spain,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,IWW,Waterways,_T,Total,IWW,Navigable inland waterways,2020,,,,M,Missing value; data cannot exist,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,ESP,Spain,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,IWW,Waterways,_T,Total,IWW,Navigable inland waterways,2019,,,,M,Missing value; data cannot exist,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,SVN,Slovenia,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,IWW,Waterways,_T,Total,IWW,Navigable inland waterways,2023,,,,M,Missing value; data cannot exist,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,SVN,Slovenia,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,IWW,Waterways,_T,Total,IWW,Navigable inland waterways,2022,,,,M,Missing value; data cannot exist,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,SVN,Slovenia,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,IWW,Waterways,_T,Total,IWW,Navigable inland waterways,2021,,,,M,Missing value; data cannot exist,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,SVN,Slovenia,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,IWW,Waterways,_T,Total,IWW,Navigable inland waterways,2020,,,,M,Missing value; data cannot exist,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,SRB,Serbia,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,IWW,Waterways,_T,Total,IWW,Navigable inland waterways,2021,,1593,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,SRB,Serbia,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,IWW,Waterways,_T,Total,IWW,Navigable inland waterways,2020,,1593,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,SRB,Serbia,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,IWW,Waterways,_T,Total,IWW,Navigable inland waterways,2019,,1593,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,ROU,Romania,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,IWW,Waterways,_T,Total,IWW,Navigable inland waterways,2022,,2763,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,ROU,Romania,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,IWW,Waterways,_T,Total,IWW,Navigable inland waterways,2021,,2763,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,ROU,Romania,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,IWW,Waterways,_T,Total,IWW,Navigable inland waterways,2020,,2763,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,ROU,Romania,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,IWW,Waterways,_T,Total,IWW,Navigable inland waterways,2019,,2635,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,MDA,Moldova,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,IWW,Waterways,_T,Total,IWW,Navigable inland waterways,2023,,6.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,MDA,Moldova,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,IWW,Waterways,_T,Total,IWW,Navigable inland waterways,2022,,6.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,MDA,Moldova,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,IWW,Waterways,_T,Total,IWW,Navigable inland waterways,2021,,8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,MDA,Moldova,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,IWW,Waterways,_T,Total,IWW,Navigable inland waterways,2020,,8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,MDA,Moldova,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,IWW,Waterways,_T,Total,IWW,Navigable inland waterways,2019,,8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,KAZ,Kazakhstan,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,IWW,Waterways,_T,Total,IWW,Navigable inland waterways,2019,,4106.1,,A,Normal value,0,Units,1,One
